$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX	VEHS(50)	VEHDELAY(50)	STOPDELAY(50)	LOS(50)	LOSVAL(50)
1	7200-10800	68			1465	1292	6	123	18	1.24	1.13	0.33	1.75	2.66	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.01	35.85	26	3.16	0.00	LOS_A	1
1	7200-10800	69-290: Caroline Springs Blvd@7.8-60: Caroline Springs Blvd@15.2	290	60	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	69-290: Caroline Springs Blvd@7.8-291: Caroline Springs Blvd@13.3	290	291	439	386	0	31	5	0.32	0.26		0.25	0.34	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	1.83	0.00	LOS_A	1
1	7200-10800	69-290: Caroline Springs Blvd@7.8-293: Chisholm Dr@13.5	290	293	8	7	0	1	0	0.54	0.59		0.23		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	69-290: Caroline Springs Blvd@7.8-431: Springlake Ave@15.6	290	431	7	7	0	0	0	1.42	1.42				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	69-292: Caroline Springs Blvd@170.8-60: Caroline Springs Blvd@15.2	292	60	677	641	0	18	1	1.16	0.76		2.33	0.21	0.05	0.04		0.40	0.00	LOS_A	1	0.00	0.00	17	15.04	0.03	LOS_C	3
1	7200-10800	69-292: Caroline Springs Blvd@170.8-291: Caroline Springs Blvd@13.3	292	291	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	69-292: Caroline Springs Blvd@170.8-293: Chisholm Dr@13.5	292	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	69-292: Caroline Springs Blvd@170.8-431: Springlake Ave@15.6	292	431	8	8	0	0	0	0.92	0.92				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	69-294: Chisholm Dr@69.6-60: Caroline Springs Blvd@15.2	294	60	53	49	0	4	0	0.34	0.35		0.27		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	69-294: Chisholm Dr@69.6-291: Caroline Springs Blvd@13.3	294	291	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	69-294: Chisholm Dr@69.6-293: Chisholm Dr@13.5	294	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	69-294: Chisholm Dr@69.6-431: Springlake Ave@15.6	294	431	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	69-430: Springlake Ave@96.9-60: Caroline Springs Blvd@15.2	430	60	50	50	0	0	0	0.51	0.51				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	69-430: Springlake Ave@96.9-291: Caroline Springs Blvd@13.3	430	291	16	16	0	0	0	0.16	0.16				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	69-430: Springlake Ave@96.9-293: Chisholm Dr@13.5	430	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	69-430: Springlake Ave@96.9-431: Springlake Ave@15.6	430	431	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	69			1258	1164	0	54	6	0.79	0.56		0.94	0.32	0.03	0.02		0.13	0.00	LOS_A	1	0.00	0.00	34	8.43	0.01	LOS_A	1
1	7200-10800	70-352: Eucumbene Dr@292.9-111: Christies Rd@15.7	352	111	6	5	0	1	0	0.22	0.24		0.12		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	70-647: Christies Rd@8.4-111: Christies Rd@15.7	647	111	746	691	1	35	2	1.87	1.93	0.29	1.36	0.05	0.09	0.10	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.92	0.00	LOS_A	1
1	7200-10800	70-647: Christies Rd@8.4-353: Eucumbene Dr@18.0	647	353	83	81	0	2	0	2.37	2.38		2.01		0.24	0.25		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	70-647: Christies Rd@8.4-1920@12.9	647	1920	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	70-891: Christies Rd@8.7-287: Christies Rd@20.9	891	287	302	249	0	32	4	0.69	0.71		0.61	0.67	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.58	0.00	LOS_A	1
1	7200-10800	70-891: Christies Rd@8.7-353: Eucumbene Dr@18.0	891	353	12	12	0	0	0	5.97	5.97				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	70-891: Christies Rd@8.7-1920@12.9	891	1920	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	70-1919@25.6-287: Christies Rd@20.9	1919	287	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	70			1149	1038	1	70	6	1.63	1.71	0.29	1.02	0.47	0.08	0.08	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	0.75	0.00	LOS_A	1
1	7200-10800	71-111: Christies Rd@84.9-129@9.8	111	129	451	442	0	9	0	0.12	0.12		0.16		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	71-111: Christies Rd@84.9-282: Christies Rd@12.4	111	282	301	254	1	27	2	0.23	0.23	0.08	0.28	0.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.23	0.00	LOS_A	1
1	7200-10800	71-274: Christies Rd@5.8-112: Christies Rd@6.8	274	112	314	261	0	32	4	1.08	1.18		0.30	0.29	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	1.13	0.00	LOS_A	1
1	7200-10800	71-274: Christies Rd@5.8-129@9.8	274	129	49	23	0	22	4	3.65	2.85		4.36	4.37	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	71			1115	980	1	90	10	0.58	0.49	0.08	1.28	1.87	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	0.68	0.00	LOS_A	1
1	7200-10800	72-279: Christies Rd@96.9-280: Christies Rd@44.5	279	280	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	72-279: Christies Rd@96.9-394: Christies Rd@15.7	279	394	168	129	1	20	1	1.19	1.30	0.51	0.99	0.68	0.00	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.71	0.00	LOS_A	1
1	7200-10800	72-279: Christies Rd@96.9-626: Palm Springs Rd@75.1	279	626	133	125	0	7	1	2.52	2.56		1.96	1.09	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	72-393: Christies Rd@348.6-280: Christies Rd@44.5	393	280	180	127	0	31	5	0.99	1.05		1.07	0.50	0.02	0.00		0.14	0.00	LOS_A	1	0.00	0.00	17	0.60	0.00	LOS_A	1
1	7200-10800	72-393: Christies Rd@348.6-394: Christies Rd@15.7	393	394	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	72-393: Christies Rd@348.6-626: Palm Springs Rd@75.1	393	626	25	24	0	0	1	0.82	0.83			0.59	0.02	0.02			0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	72-625: Palm Springs Rd@88.9-280: Christies Rd@44.5	625	280	63	44	0	17	2	0.78	0.90		0.53	0.28	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	72-625: Palm Springs Rd@88.9-394: Christies Rd@15.7	625	394	5	4	0	1	0	0.56	0.63		0.29		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	72-625: Palm Springs Rd@88.9-626: Palm Springs Rd@75.1	625	626	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	72-1914@136.2-280: Christies Rd@44.5	1914	280	120	113	0	6	1	2.21	2.25		1.05	4.66	0.03	0.04		0.00	0.00	LOS_A	1	0.02	15.52	0			LOS_A	
1	7200-10800	72-1914@136.2-394: Christies Rd@15.7	1914	394	72	49	0	16	7	0.99	1.16		0.65	0.56	0.00	0.00		0.00	0.00	LOS_A	1	0.02	15.52	0			LOS_A	
1	7200-10800	72-1914@136.2-626: Palm Springs Rd@75.1	1914	626	123	115	0	5	3	1.72	1.72		1.20	2.56	0.01	0.01		0.00	0.04	LOS_A	1	0.02	15.52	0			LOS_A	
1	7200-10800	72			889	730	1	103	21	1.50	1.63	0.51	0.96	1.03	0.01	0.01	0.00	0.04	0.01	LOS_A	1	0.01	15.52	34	0.65	0.00	LOS_A	1
1	7200-10800	73-350: Delma Rd@97.2-464: Ballarat Rd  Western Hwy@8.8	350	464	22	19	0	3	0	0.10	0.08		0.25		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	73-663: Ballarat Rd  Western Hwy@46.8-351: Delma Rd@11.2	663	351	37	37	0	0	0	2.49	2.49				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	73-663: Ballarat Rd  Western Hwy@46.8-464: Ballarat Rd  Western Hwy@8.8	663	464	422	374	2	42	4	0.24	0.20	3.83	0.42	0.42	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	73			481	430	2	45	4	0.41	0.39	3.83	0.41	0.42	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	76-911@130.2-404: Hopkins Rd@29.7	911	404	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	76-911@130.2-408: Hopkins Rd@16.0	911	408	100	98	0	2	0	0.18	0.18		0.28		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	76-913: Hopkins Rd@4.0-408: Hopkins Rd@16.0	913	408	644	575	5	48	10	0.53	0.53	0.05	0.58	0.76	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.51	0.00	LOS_A	1
1	7200-10800	76-913: Hopkins Rd@4.0-912@27.4	913	912	14	14	0	0	0	5.31	5.31				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	76-948: Hopkins Rd@33.1-404: Hopkins Rd@29.7	948	404	486	427	1	47	5	0.06	0.07	0.00	0.04	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.02	0.00	LOS_A	1
1	7200-10800	76-948: Hopkins Rd@33.1-912@27.4	948	912	38	38	0	0	0	1.47	1.47				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	76			1282	1152	6	97	15	0.41	0.42	0.04	0.31	0.52	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	12	0.27	0.00	LOS_A	1
1	7200-10800	77-208: Western Fwy@25.5-84: Western Fwy@15.9	208	84	1632	1540	9	61	22	1.12	1.12	0.40	1.13	0.94	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	77-208: Western Fwy@25.5-180@16.3	208	180	210	203	0	7	0	3.23	3.14		5.76		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	77			1842	1743	9	68	22	1.36	1.36	0.40	1.61	0.94	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	78-84: Western Fwy@896.6-203: Western Fwy@19.3	84	203	1631	1539	9	61	22	0.14	0.14	0.15	0.11	0.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	78-529@72.8-203: Western Fwy@19.3	529	203	556	495	0	48	11	4.08	4.16		3.08	4.57	0.08	0.08		0.05	0.05	LOS_A	1	0.00	0.00	2	4.11	0.00	LOS_A	1
1	7200-10800	78			2187	2034	9	109	33	1.14	1.12	0.15	1.42	1.59	0.02	0.02	0.00	0.02	0.02	LOS_A	1	0.00	0.00	2	4.11	0.00	LOS_A	1
1	7200-10800	79-184: Western Fwy@928.7-205: Western Fwy@68.7	184	205	951	851	1	70	29	0.15	0.15	1.66	0.09	0.14	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	79-333@86.1-205: Western Fwy@68.7	333	205	180	164	0	14	2	0.56	0.53		0.85	1.09	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	79			1131	1015	1	84	31	0.21	0.21	1.66	0.22	0.20	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	80-424: Western Fwy@14.2-184: Western Fwy@85.3	424	184	952	852	1	70	29	0.21	0.20	2.18	0.24	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	80-424: Western Fwy@14.2-337@9.9	424	337	422	377	2	35	6	0.35	0.36	0.91	0.30	0.00	0.03	0.04	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	80			1374	1229	3	105	35	0.25	0.25	1.33	0.26	0.18	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	81-532: Western Hwy@54.1-334: Western Hwy@32.3	532	334	2058	1905	9	109	33	0.15	0.15	0.06	0.14	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	2.28	0.00	LOS_A	1
1	7200-10800	81-532: Western Hwy@54.1-481@40.2	532	481	128	128	0	0	0	4.59	4.59				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	81			2186	2033	9	109	33	0.41	0.43	0.06	0.14	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	2.28	0.00	LOS_A	1
1	7200-10800	82-334: Western Hwy@655.0-72: Western Hwy@13.2	334	72	2058	1905	9	109	33	0.11	0.11	0.00	0.10	0.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	82-482@267.1-72: Western Hwy@13.2	482	72	88	88	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	82			2146	1993	9	109	33	0.11	0.11	0.00	0.10	0.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	83-313: Western Hwy@40.0-103: Western Hwy@23.6	313	103	1897	1763	8	92	32	0.32	0.30	0.06	0.51	0.50	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.05	0.00	LOS_A	1
1	7200-10800	83-313: Western Hwy@40.0-174@14.4	313	174	247	228	1	17	1	3.82	3.59	7.33	6.49	7.50	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	83			2144	1991	9	109	33	0.72	0.68	0.86	1.45	0.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.05	0.00	LOS_A	1
1	7200-10800	84-161@132.7-99: Western Hwy@9.8	161	99	366	352	1	9	4	0.07	0.07	0.47	0.05	0.09	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	84-187: Western Hwy@837.8-99: Western Hwy@9.8	187	99	1010	879	2	96	31	0.03	0.03	0.29	0.05	0.06	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	84			1376	1231	3	105	35	0.04	0.04	0.35	0.05	0.06	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	85-103: Western Hwy@963.6-90: Western Hwy@22.8	103	90	1896	1762	8	92	32	1.20	1.19	0.58	1.58	0.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.26	0.00	LOS_A	1
1	7200-10800	85-2380@33.8-90: Western Hwy@22.8	2380	90	592	577	0	12	3	2.28	2.23		3.89	6.25	0.02	0.02		0.02	0.24	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	85			2488	2339	8	104	35	1.46	1.45	0.58	1.85	1.18	0.00	0.00	0.00	0.00	0.02	LOS_A	1	0.00	0.00	2	0.26	0.00	LOS_A	1
1	7200-10800	86-323: Western Hwy@19.6-159@11.7	323	159	300	272	2	22	4	0.10	0.10	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	86-323: Western Hwy@19.6-187: Western Hwy@33.1	323	187	1010	879	2	96	31	0.06	0.06	0.07	0.08	0.08	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	86			1310	1151	4	118	35	0.07	0.07	0.03	0.09	0.07	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	87-343: Western Hwy@756.7-154: Western Hwy@6.0	343	154	1270	1111	4	118	35	0.03	0.03	0.00	0.03	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	87-480@343.6-154: Western Hwy@6.0	480	154	41	41	0	0	0	0.01	0.01				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	87			1311	1152	4	118	35	0.03	0.03	0.00	0.03	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	88-955: Western Fwy@13.7-343: Western Hwy@21.1	955	343	1270	1111	4	118	35	0.06	0.05	0.24	0.09	0.13	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	88-955: Western Fwy@13.7-479@7.3	955	479	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	88			1270	1111	4	118	35	0.06	0.05	0.24	0.09	0.13	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	89-228: Western Fwy@25.7-108@38.1	228	108	255	229	0	20	4	4.22	3.93		6.75	6.93	0.03	0.03		0.00	0.00	LOS_A	1	0.02	13.26	2	6.82	0.00	LOS_A	1
1	7200-10800	89-228: Western Fwy@25.7-194: Western Fwy@23.1	228	194	2230	2107	8	84	31	0.56	0.57	0.13	0.50	0.41	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.02	13.26	0			LOS_A	
1	7200-10800	89			2485	2336	8	104	35	0.94	0.90	0.13	1.70	1.16	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.02	13.26	2	6.82	0.00	LOS_A	1
1	7200-10800	90-104@749.4-417: Western Fwy@10.9	104	417	219	199	2	14	2	0.06	0.06	0.02	0.06	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.02	0.00	LOS_A	1
1	7200-10800	90-196: Western Fwy@1280.5-417: Western Fwy@10.9	196	417	1051	912	2	104	33	0.04	0.04	0.01	0.04	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	90			1270	1111	4	118	35	0.04	0.04	0.01	0.05	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.02	0.00	LOS_A	1
1	7200-10800	91-260: Hopkins Rd@76.3-419@20.9	260	419	451	416	1	29	5	1.37	1.23	2.11	3.15	2.86	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	91-260: Hopkins Rd@76.3-427: Hopkins Rd@13.9	260	427	342	266	4	54	5	0.16	0.14	0.13	0.31	0.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.05	0.00	LOS_A	1
1	7200-10800	91-426: Hopkins Rd@79.1-43: Hopkins Rd@14.4	426	43	575	526	1	30	3	0.96	0.97	0.04	0.94	0.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	15	0.63	0.00	LOS_A	1
1	7200-10800	91			1368	1208	6	113	13	0.89	0.88	0.45	1.21	1.11	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	28	0.36	0.00	LOS_A	1
1	7200-10800	92-43: Hopkins Rd@153.1-43: Hopkins Rd@182.8	43	43	575	526	1	30	3	0.43	0.44	0.03	0.49	0.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	15	0.33	0.00	LOS_A	1
1	7200-10800	92-194: Western Fwy@606.2-1907: Western Fwy@12.3	194	1907	2230	2107	8	84	31	0.64	0.63	0.91	0.68	0.65	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	92-414: Hopkins Rd@174.6-414: Hopkins Rd@204.8	414	414	793	682	5	83	10	0.31	0.32	0.05	0.23	0.18	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.06	0.00	LOS_A	1
1	7200-10800	92-1906@89.9-1907: Western Fwy@12.3	1906	1907	706	658	1	36	11	5.76	5.81	5.82	5.08	4.69	0.05	0.05	0.11	0.02	0.00	LOS_A	1	0.55	57.72	0			LOS_A	
1	7200-10800	92			4304	3973	15	233	55	1.39	1.41	0.89	1.17	1.34	0.01	0.01	0.01	0.00	0.00	LOS_A	1	0.14	57.72	28	0.20	0.00	LOS_A	1
1	7200-10800	93-224: Western Fwy@24.6-149@43.1	224	149	290	220	2	66	2	0.25	0.25	0.00	0.27	0.03	0.09	0.12	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	93-224: Western Fwy@24.6-196: Western Fwy@41.3	224	196	1051	912	2	104	33	0.13	0.14	0.00	0.13	0.06	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	93			1341	1132	4	170	35	0.16	0.16	0.00	0.18	0.06	0.02	0.03	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	94-949: Western Fwy@23.0-136@6.0	949	136	841	786	0	52	3	0.13	0.12		0.24	0.24	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	94-949: Western Fwy@23.0-389: Western Fwy  Deer Park Byp@4.2	949	389	2094	1978	9	68	39	0.16	0.15	0.28	0.19	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	94			2935	2764	9	120	42	0.15	0.14	0.28	0.22	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	95-952: Western Hwy@59.0-1039: Western Fwy@18.1	952	1039	353	312	1	37	3	0.76	0.76	0.02	0.79	0.37	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	95-1038: Western Fwy  Deer Park Byp@184.1-1039: Western Fwy@18.1	1038	1039	988	820	3	133	32	0.48	0.43	0.00	0.72	0.67	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	95			1341	1132	4	170	35	0.55	0.52	0.01	0.74	0.64	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	96-1904@24.9-147: Western Fwy  Deer Park Byp@16.1	1904	147	500	465	0	31	4	1.34	1.36		1.08	0.09	0.02	0.01		0.12	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	96-24821: Western Fwy  Deer Park Byp@1488.1-147: Western Fwy  Deer Park Byp@16.1	24821	147	2092	1976	9	68	39	0.11	0.11	0.06	0.14	0.11	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	96			2592	2441	9	99	43	0.35	0.35	0.06	0.43	0.11	0.00	0.00	0.00	0.04	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	97-240: Western Fwy  Deer Park Byp@38.0-126@16.7	240	126	315	277	0	27	11	3.21	2.93		5.19	5.56	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	97-240: Western Fwy  Deer Park Byp@38.0-189: Western Fwy  Deer Park Byp@8.6	240	189	988	820	3	133	32	0.19	0.17	0.38	0.26	0.49	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	97			1303	1097	3	160	43	0.92	0.87	0.38	1.09	1.79	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	98-91: Ballarat Rd  Western Hwy@67.3-362: Ballarat Rd  Western Hwy@13.4	91	362	736	689	0	45	2	0.11	0.10		0.23	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	98-92: Ballarat Rd  Western Hwy@8.7-362: Ballarat Rd  Western Hwy@13.4	92	362	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	98			736	689	0	45	2	0.11	0.10		0.23	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	99-209: Ballarat Rd  Western Hwy@46.4-1: Ballarat Rd  Western Hwy@6.6	209	1	736	689	0	45	2	0.09	0.09		0.15	0.03	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	99-209: Ballarat Rd  Western Hwy@46.4-2: Ballarat Rd  Western Hwy@6.5	209	2	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	99			736	689	0	45	2	0.09	0.09		0.15	0.03	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1141@18.3-1143@28.5	1141	1143	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	100-1141@18.3-1147@16.5	1141	1147	71	68	0	3	0	0.53	0.54		0.23		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1141@18.3-1152@26.0	1141	1152	74	67	0	6	1	0.41	0.42		0.39	0.21	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1141@18.3-1158@25.0	1141	1158	143	138	0	4	1	0.38	0.39		0.18	0.29	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1146@382.0-1143@28.5	1146	1143	86	86	0	0	0	1.54	1.54				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1146@382.0-1147@16.5	1146	1147	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	100-1146@382.0-1152@26.0	1146	1152	56	51	0	5	0	0.38	0.40		0.17		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
