$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX	VEHS(50)	VEHDELAY(50)	STOPDELAY(50)	LOS(50)	LOSVAL(50)
1	7200-10800	85			1670	1454	26	115	73	0.60	0.56	1.00	0.65	1.07	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.37	0.00	LOS_A	1
1	7200-10800	86-323: Western Hwy@19.6-159@11.7	323	159	974	940	1	24	9	0.70	0.71	0.22	0.13	0.73	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	86-323: Western Hwy@19.6-187: Western Hwy@33.1	323	187	1846	1728	6	82	28	0.19	0.19	0.30	0.20	0.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	86			2820	2668	7	106	37	0.37	0.37	0.29	0.18	0.38	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	87-343: Western Hwy@756.7-154: Western Hwy@6.0	343	154	2706	2554	7	106	37	0.07	0.08	0.00	0.07	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	87-480@343.6-154: Western Hwy@6.0	480	154	113	113	0	0	0	0.01	0.01				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	87			2819	2667	7	106	37	0.07	0.07	0.00	0.07	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	88-955: Western Fwy@13.7-343: Western Hwy@21.1	955	343	2706	2554	7	106	37	0.18	0.17	0.26	0.27	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	88-955: Western Fwy@13.7-479@7.3	955	479	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	88			2706	2554	7	106	37	0.18	0.17	0.26	0.27	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	7200-10800	89-228: Western Fwy@25.7-108@38.1	228	108	234	206	0	13	13	4.60	4.27		7.17	6.98	0.15	0.17		0.00	0.00	LOS_A	1	0.02	21.53	2	6.97	0.00	LOS_A	1
1	7200-10800	89-228: Western Fwy@25.7-194: Western Fwy@23.1	228	194	1437	1249	26	102	60	0.44	0.43	0.64	0.31	0.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.02	21.53	0			LOS_A	
1	7200-10800	89			1671	1455	26	115	73	1.02	0.98	0.64	1.08	1.83	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.02	21.53	2	6.97	0.00	LOS_A	1
1	7200-10800	90-104@749.4-417: Western Fwy@10.9	104	417	330	310	1	10	7	0.09	0.09	0.00	0.12	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.02	0.00	LOS_A	1
1	7200-10800	90-196: Western Fwy@1280.5-417: Western Fwy@10.9	196	417	2376	2244	6	96	30	0.08	0.08	0.02	0.05	0.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	90			2706	2554	7	106	37	0.08	0.09	0.02	0.05	0.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.02	0.00	LOS_A	1
1	7200-10800	91-260: Hopkins Rd@76.3-419@20.9	260	419	279	215	0	35	29	1.90	1.59		3.09	2.81	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	91-260: Hopkins Rd@76.3-427: Hopkins Rd@13.9	260	427	821	777	2	19	10	0.22	0.22	0.14	0.35	0.16	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.10	0.00	LOS_A	1
1	7200-10800	91-426: Hopkins Rd@79.1-43: Hopkins Rd@14.4	426	43	642	597	0	14	16	0.67	0.69		0.46	0.26	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	15	0.49	0.00	LOS_A	1
1	7200-10800	91			1742	1589	2	68	55	0.65	0.58	0.14	1.78	1.59	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	28	0.31	0.00	LOS_A	1
1	7200-10800	92-43: Hopkins Rd@153.1-43: Hopkins Rd@182.8	43	43	642	597	0	14	16	0.45	0.46		0.31	0.18	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	15	0.23	0.00	LOS_A	1
1	7200-10800	92-194: Western Fwy@606.2-1907: Western Fwy@12.3	194	1907	1437	1249	26	102	60	0.29	0.28	0.48	0.31	0.55	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	92-414: Hopkins Rd@174.6-414: Hopkins Rd@204.8	414	414	1100	992	2	54	39	0.30	0.30	0.23	0.40	0.25	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.06	0.00	LOS_A	1
1	7200-10800	92-1906@89.9-1907: Western Fwy@12.3	1906	1907	455	363	1	50	41	4.80	4.65	0.00	5.07	5.95	0.04	0.05	0.00	0.00	0.02	LOS_A	1	0.02	27.42	0			LOS_A	
1	7200-10800	92			3634	3201	29	220	156	0.89	0.81	0.44	1.41	1.86	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.01	27.42	28	0.15	0.00	LOS_A	1
1	7200-10800	93-224: Western Fwy@24.6-149@43.1	224	149	852	805	0	32	15	0.27	0.27		0.13	0.36	0.06	0.07		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	93-224: Western Fwy@24.6-196: Western Fwy@41.3	224	196	2376	2244	6	96	30	0.53	0.52	0.85	0.83	0.36	0.00	0.00	0.00	0.02	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	93			3228	3049	6	128	45	0.46	0.46	0.85	0.65	0.36	0.02	0.02	0.00	0.02	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	94-949: Western Fwy@23.0-136@6.0	949	136	508	433	0	42	33	0.10	0.10		0.09	0.16	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	94-949: Western Fwy@23.0-389: Western Fwy  Deer Park Byp@4.2	949	389	1383	1178	27	110	68	0.14	0.12	0.40	0.21	0.24	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	94			1891	1611	27	152	101	0.13	0.11	0.40	0.18	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	95-952: Western Hwy@59.0-1039: Western Fwy@18.1	952	1039	908	866	1	24	17	8.04	8.03	18.48	8.97	6.47	0.04	0.03	0.00	0.36	0.06	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	95-1038: Western Fwy  Deer Park Byp@184.1-1039: Western Fwy@18.1	1038	1039	2320	2183	5	104	28	15.59	15.52	22.40	16.60	15.94	0.02	0.02	0.35	0.01	0.00	LOS_C	3	9.69	295.56	0			LOS_A	
1	7200-10800	95			3228	3049	6	128	45	13.46	13.39	21.75	15.17	12.36	0.03	0.03	0.29	0.07	0.02	LOS_B	2	4.84	295.56	0			LOS_A	
1	7200-10800	96-1904@24.9-147: Western Fwy  Deer Park Byp@16.1	1904	147	552	454	3	61	34	4.08	4.12	6.87	3.56	4.20	0.11	0.09	1.34	0.10	0.36	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	96-24821: Western Fwy  Deer Park Byp@1488.1-147: Western Fwy  Deer Park Byp@16.1	24821	147	1383	1178	27	110	68	0.07	0.07	0.05	0.07	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	96			1935	1632	30	171	102	1.21	1.20	0.74	1.31	1.43	0.03	0.02	0.13	0.04	0.12	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	97-240: Western Fwy  Deer Park Byp@38.0-126@16.7	240	126	353	309	2	31	11	3.48	3.15	6.13	5.42	6.66	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.20	77.71	0			LOS_A	
1	7200-10800	97-240: Western Fwy  Deer Park Byp@38.0-189: Western Fwy  Deer Park Byp@8.6	240	189	2320	2183	5	104	28	1.19	1.18	0.20	1.65	0.96	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.20	77.71	0			LOS_A	
1	7200-10800	97			2673	2492	7	135	39	1.49	1.42	1.90	2.52	2.57	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.20	77.71	0			LOS_A	
1	7200-10800	98-91: Ballarat Rd  Western Hwy@67.3-362: Ballarat Rd  Western Hwy@13.4	91	362	442	392	0	26	24	0.05	0.05		0.03	0.17	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	98-92: Ballarat Rd  Western Hwy@8.7-362: Ballarat Rd  Western Hwy@13.4	92	362	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	98			442	392	0	26	24	0.05	0.05		0.03	0.17	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	99-209: Ballarat Rd  Western Hwy@46.4-1: Ballarat Rd  Western Hwy@6.6	209	1	442	392	0	26	24	0.05	0.04		0.03	0.10	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	99-209: Ballarat Rd  Western Hwy@46.4-2: Ballarat Rd  Western Hwy@6.5	209	2	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	99			442	392	0	26	24	0.05	0.04		0.03	0.10	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1141@18.3-1143@28.5	1141	1143	0	0	0	0	0											LOS_A		0.16	55.48	0			LOS_A	
1	7200-10800	100-1141@18.3-1147@16.5	1141	1147	168	162	0	3	3	2.45	2.47		3.19	0.22	0.06	0.05		0.57	0.00	LOS_A	1	0.16	55.48	0			LOS_A	
1	7200-10800	100-1141@18.3-1152@26.0	1141	1152	143	140	0	2	1	1.25	1.27		0.37	0.19	0.00	0.00		0.00	0.00	LOS_A	1	0.16	55.48	0			LOS_A	
1	7200-10800	100-1141@18.3-1158@25.0	1141	1158	340	335	0	2	3	1.42	1.42		2.95	0.44	0.00	0.00		0.00	0.00	LOS_A	1	0.16	55.48	0			LOS_A	
1	7200-10800	100-1146@382.0-1143@28.5	1146	1143	108	107	0	1	0	3.18	3.17		4.13		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1146@382.0-1147@16.5	1146	1147	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	100-1146@382.0-1152@26.0	1146	1152	169	164	0	3	2	1.24	1.25		1.15	0.80	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1146@382.0-1158@25.0	1146	1158	49	47	0	1	1	1.25	1.29		0.24	0.12	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1159@120.5-1143@28.5	1159	1143	295	289	0	3	3	2.33	2.35		1.86	1.06	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1159@120.5-1147@16.5	1159	1147	11	10	0	0	1	0.44	0.48			0.10	0.00	0.00			0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1159@120.5-1152@26.0	1159	1152	110	110	0	0	0	2.27	2.27				0.07	0.07				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1159@120.5-1158@25.0	1159	1158	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	100-1234@184.1-1143@28.5	1234	1143	213	207	0	3	3	2.70	2.69		2.81	3.02	0.05	0.05		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1234@184.1-1147@16.5	1234	1147	198	182	0	7	9	1.35	1.38		1.19	0.77	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100-1234@184.1-1152@26.0	1234	1152	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	100-1234@184.1-1158@25.0	1234	1158	78	78	0	0	0	0.83	0.83				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	100			1882	1831	0	25	26	1.88	1.89		1.86	0.89	0.02	0.02		0.07	0.00	LOS_A	1	0.04	55.48	0			LOS_A	
1	7200-10800	101-1144@12.5-1140@37.3	1144	1140	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	101-1144@12.5-1168@28.2	1144	1168	46	46	0	0	0	1.35	1.35				0.09	0.09				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1144@12.5-1170@29.6	1144	1170	274	270	0	2	2	0.48	0.48		0.32	0.35	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1144@12.5-1171@32.9	1144	1171	296	287	0	5	4	2.00	2.03		1.60	0.46	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1167@141.4-1140@37.3	1167	1140	29	29	0	0	0	0.98	0.98				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1167@141.4-1168@28.2	1167	1168	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	101-1167@141.4-1170@29.6	1167	1170	17	17	0	0	0	0.38	0.38				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1167@141.4-1171@32.9	1167	1171	24	24	0	0	0	0.14	0.14				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1169@143.9-1140@37.3	1169	1140	165	161	0	2	2	1.91	1.90		2.17	2.27	0.04	0.04		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1169@143.9-1168@28.2	1169	1168	16	16	0	0	0	0.38	0.38				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1169@143.9-1170@29.6	1169	1170	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	101-1169@143.9-1171@32.9	1169	1171	17	17	0	0	0	2.23	2.23				0.14	0.14				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	101-1172@137.6-1140@37.3	1172	1140	457	447	0	5	5	3.64	3.62		2.45	6.59	0.04	0.04		0.00	0.00	LOS_A	1	0.51	83.78	0			LOS_A	
1	7200-10800	101-1172@137.6-1168@28.2	1172	1168	74	70	0	2	2	2.70	2.83		0.51	0.30	0.06	0.06		0.00	0.00	LOS_A	1	0.51	83.78	0			LOS_A	
1	7200-10800	101-1172@137.6-1170@29.6	1172	1170	43	42	0	1	0	4.17	4.25		0.86		0.03	0.03		0.00		LOS_A	1	0.51	83.78	0			LOS_A	
1	7200-10800	101-1172@137.6-1171@32.9	1172	1171	0	0	0	0	0											LOS_A		0.51	83.78	0			LOS_A	
1	7200-10800	101			1458	1426	0	17	15	2.21	2.21		1.60	2.71	0.02	0.02		0.00	0.00	LOS_A	1	0.13	83.78	0			LOS_A	
1	7200-10800	102-1150@427.0-1155@20.3	1150	1155	59	58	0	0	1	0.21	0.21			0.17	0.00	0.00			0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	102-1150@427.0-1156@9.2	1150	1156	251	243	0	4	4	0.81	0.80		0.69	1.14	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	102-1154@88.9-1153@11.3	1154	1153	222	217	0	3	2	0.56	0.58		0.01	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	102-1154@88.9-1155@20.3	1154	1155	134	132	0	2	0	1.31	1.29		2.80		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	102-1157@97.7-1153@11.3	1157	1153	29	29	0	0	0	0.41	0.41				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	102-1157@97.7-1156@9.2	1157	1156	134	121	0	5	8	0.38	0.32		1.56	0.45	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	102			829	800	0	14	15	0.70	0.69		1.16	0.56	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	103			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	104			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	105			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	106			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	107			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	108			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	109			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	113			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	114-1081@150.5-1125@21.0	1081	1125	433	380	4	12	6	2.89	1.88	0.79	2.01	1.50	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00	31	16.15	0.02	LOS_C	3
1	7200-10800	114-1081@150.5-1128@12.2	1081	1128	168	151	0	9	8	3.04	2.71		5.65	6.24	0.11	0.08		0.00	0.80	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	114-1129@3.3-1130@26.0	1129	1130	424	410	0	7	7	3.04	2.98		4.75	4.66	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	114-1132@5.3-1125@21.0	1132	1125	270	263	0	7	0	0.25	0.25		0.23		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	114-1240: Western Fwy@6.0-1128@12.2	1240	1128	156	146	0	5	5	0.51	0.49		0.58	0.99	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	114-1240: Western Fwy@6.0-1130@26.0	1240	1130	338	297	0	5	5	0.50	0.43		1.62	1.25	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	31	0.93	0.00	LOS_A	1
1	7200-10800	114			1789	1647	4	45	31	1.88	1.59	0.79	2.69	3.31	0.02	0.01	0.00	0.00	0.21	LOS_A	1	0.00	0.00	62	8.54	0.01	LOS_A	1
1	7200-10800	115-1092: Western Fwy@41.4-1091@18.2	1092	1091	304	283	0	12	9	2.33	2.15		4.74	4.93	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	115-1092: Western Fwy@41.4-1093: Western Fwy@20.0	1092	1093	757	652	18	50	37	0.36	0.34	0.34	0.61	0.46	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	115			1061	935	18	62	46	0.92	0.88	0.34	1.41	1.33	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	116-1134: Western Fwy@853.1-1137: Western Fwy@29.6	1134	1137	1190	1117	7	35	31	0.05	0.05	0.18	0.05	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	116-1139@39.2-1137: Western Fwy@29.6	1139	1137	324	297	0	14	13	0.32	0.26		1.03	1.02	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	116			1514	1414	7	49	44	0.11	0.09	0.18	0.33	0.32	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	117-1093: Western Fwy@887.1-1118: Western Fwy@20.0	1093	1118	757	652	18	50	37	0.08	0.08	0.10	0.11	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	117-1117@115.1-1118: Western Fwy@20.0	1117	1118	624	585	7	22	10	0.49	0.50	0.16	0.54	0.49	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	117			1381	1237	25	72	47	0.27	0.28	0.12	0.24	0.14	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	118-1135: Western Fwy@35.7-1134: Western Fwy@6.5	1135	1134	1192	1119	7	35	31	0.98	0.96	1.06	1.20	1.54	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.01	14.89	0			LOS_A	
1	7200-10800	118-1135: Western Fwy@35.7-1136: Western Fwy@4.3	1135	1136	694	673	0	14	7	3.56	3.50		5.81	5.21	0.00	0.00		0.00	0.00	LOS_A	1	0.01	14.89	0			LOS_A	
1	7200-10800	118			1886	1792	7	49	38	1.93	1.91	1.06	2.52	2.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.01	14.89	0			LOS_A	
1	7200-10800	119-1090@228.7-1098@20.0	1090	1098	119	113	0	3	3	0.42	0.40		0.71	0.98	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	119-1090@228.7-1100@8.0	1090	1100	185	170	0	9	6	1.13	0.96		3.00	3.18	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	119-1114@10.9-1098@20.0	1114	1098	375	330	0	7	7	0.69	0.72		1.30	0.57	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	31	0.28	0.00	LOS_A	1
1	7200-10800	119-1114@10.9-1116@15.9	1114	1116	353	332	3	12	6	0.91	0.88	2.05	1.19	1.42	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.16	45.53	0			LOS_A	
1	7200-10800	119-1237@6.9-1100@8.0	1237	1100	432	390	0	9	2	1.46	1.50		2.07	1.19	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	31	0.86	0.00	LOS_A	1
1	7200-10800	119-1237@6.9-1116@15.9	1237	1116	271	253	4	10	4	2.25	2.12	4.98	3.73	4.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	119			1735	1588	7	50	28	1.20	1.17	3.73	2.17	1.91	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.03	45.53	62	0.57	0.00	LOS_A	1
1	7200-10800	120-1100@12.7-1099@27.3	1100	1099	415	367	0	10	7	0.72	0.48		0.39	0.49	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	31	3.72	0.00	LOS_A	1
1	7200-10800	120-1100@12.7-1103@19.5	1100	1103	130	130	0	0	0	0.37	0.37				0.06	0.06				LOS_A	1	0.12	23.55	0			LOS_A	
1	7200-10800	120-1100@12.7-1107@21.1	1100	1107	72	63	0	8	1	0.12	0.08		0.42	0.30	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	120-1106@32.8-1099@27.3	1106	1099	0	0	0	0	0											LOS_A		0.09	25.90	0			LOS_A	
1	7200-10800	120-1106@32.8-1103@19.5	1106	1103	0	0	0	0	0											LOS_A		0.09	25.90	0			LOS_A	
1	7200-10800	120-1106@32.8-1112@5.6	1106	1112	401	383	1	10	7	1.07	1.08	1.02	0.96	0.89	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.09	25.90	0			LOS_A	
1	7200-10800	120-1184@12.8-1184@46.5	1184	1184	5	5	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	120-1186@9.2-1186@61.3	1186	1186	1	0	0	0	0	0.00					0.00					LOS_A	1	0.02	14.78	0			LOS_A	
1	7200-10800	120-1189@5.6-1189@50.7	1189	1189	5	0	0	0	0	0.00					0.00					LOS_A	1	0.21	20.34	0			LOS_A	
1	7200-10800	120-1190@11.3-1190@56.8	1190	1190	8	0	0	0	0	0.00					0.00					LOS_A	1	0.22	15.43	0			LOS_A	
1	7200-10800	120-1191@12.4-1191@46.2	1191	1191	3	3	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	120-1192@6.0-1192@58.2	1192	1192	1	0	0	0	0	0.00					0.00					LOS_A	1	0.05	20.26	0			LOS_A	
1	7200-10800	120-1193@13.6-1193@42.6	1193	1193	3	0	0	0	0	0.00					0.00					LOS_A	1	0.07	15.60	0			LOS_A	
1	7200-10800	120-1194@0.7-1194@34.7	1194	1194	1	0	0	0	0	0.00					0.00					LOS_A	1	0.02	13.48	0			LOS_A	
1	7200-10800	120-1236@14.1-1103@19.5	1236	1103	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	120-1236@14.1-1107@21.1	1236	1107	6	3	0	1	2	0.36	0.24		0.07	0.69	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	120-1236@14.1-1112@5.6	1236	1112	327	279	2	9	6	1.15	1.22	2.67	2.12	0.17	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	31	0.31	0.00	LOS_A	1
1	7200-10800	120-1239@4.2-1099@27.3	1239	1099	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	120-1239@4.2-1107@21.1	1239	1107	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	120-1239@4.2-11576@36.8	1239	11576	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	120			1378	1233	3	38	23	0.85	0.80	2.12	0.95	0.53	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.06	25.90	62	2.02	0.00	LOS_A	1
1	7200-10800	121			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	122			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	123			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	124-1123@88.6-1122@4.7	1123	1122	6	6	0	0	0	0.04	0.04				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	7200-10800	124-1130@109.7-1122@4.7	1130	1122	738	683	0	12	12	1.68	1.07		0.84	1.47	0.01	0.01		0.00	0.00	LOS_A	1	5.24	48.74	31	15.44	0.05	LOS_C	3
1	7200-10800	124-1130@109.7-1180@8.5	1130	1180	24	24	0	0	0	4.82	4.82				1.19	1.19				LOS_A	1	5.24	48.74	0			LOS_A	
1	7200-10800	124			768	713	0	12	12	1.76	1.19		0.84	1.47	0.04	0.05		0.00	0.00	LOS_A	1	2.62	48.74	31	15.44	0.05	LOS_C	3
1	7200-10800	125			0	0	0	0	0											LOS_A				0			LOS_A	
1	7200-10800	244-1156@962.0-1223@12.7	1156	1223	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	7200-10800	244-1156@962.0-1224@15.7	1156	1224	385	364	0	9	12	0.11	0.11		0.05	0.09	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
